index,classid
2141,2705033
2142,2705035
2143,2705040
2144,2705042
2145,2705066
2146,2705068
2147,2705081
2148,2705089
2149,2705090
2150,2705092
2151,2705093
2152,2705104
2153,2705106
2154,2705112
2155,2705116
2156,2705119
2157,2705121
2158,2705124
2159,2705125
2160,2705132
2161,2705136
2162,2705141
2163,2705143
2164,2705144
2165,2705145
2166,2705158
2167,2705162
2168,2705175
2169,2705178
2170,2705181
2171,2705184
2172,2705185
2173,2705189
2174,2705192
2175,2705195
2176,2705196
2177,2705200
2178,2705228
2179,2705230
2180,2705267
2181,2705272
2182,2705275
2183,2705286
2184,2705289
2185,2705290
2186,2705292
2187,2705295
2188,2705297
2189,2705300
2190,2705308
2191,2705315
2192,2705323
2193,2705325
2194,2705328
2195,2705331
2196,2705339
2197,2705340
2198,2705341
2199,2705344
2200,2705349
2201,2705350
2202,2705351
2203,2705355
2204,2705356
2205,2705362
2206,2705373
2207,2705378
2208,2705384
2209,2705386
2210,2705391
2211,2705393
2212,2705394
2213,2705400
2214,2705401
2215,2705407
2216,2705409
2217,2705413
2218,2705417
2219,2705418
2220,2705419
2221,2705420
2222,2705425
2223,2705428
2224,2705431
2225,2705432
2226,2705435
2227,2705441
2228,2705442
2229,2705445
2230,2705447
2231,2705449
2232,2705459
2233,2705462
2234,2705471
2235,2705476
2236,2705482
2237,2705484
2238,2705487
2239,2705488
2240,2705489
2241,2705491
2242,2705492
2243,2705493
2244,2705495
2245,2705498
2246,2705501
2247,2705503
2248,2705510
2249,2705511
2250,2705512
2251,2705535
2252,2705536
2253,2705541
2254,2705565
2255,2705567
2256,2705572
2257,2705573
2258,2705583
2259,2705584
2260,2705587
2261,2705589
2262,2705598
2263,2705600
2264,2705610
2265,2705614
2266,2705620
2267,2705621
2268,2705622
2269,2705631
2270,2705634
2271,2705642
2272,2705647
2273,2705649
2274,2705650
2275,2705655
2276,2705656
2277,2705666
2278,2705682
2279,2705687
2280,2705688
2281,2705690
2282,2705710
2283,2705725
2284,2705728
2285,2705733
2286,2705735
2287,2705737
2288,2705738
2289,2705745
2290,2705757
2291,2705761
2292,2705762
2293,2705781
2294,2705797
2295,2705815
2296,2705827
2297,2705829
2298,2705846
2299,2705851
2300,2705857
2301,2705859
2302,2705865
2303,2705868
2304,2705869
2305,2705871
2306,2705908
2307,2705913
2308,2705914
2309,2705921
2310,2705924
2311,2705929
2312,2705932
2313,2705953
2314,2705955
2315,2705957
2316,2705964
2317,2705966
2318,2705967
2319,2705972
2320,2705975
2321,2706002
2322,2706003
2323,2706009
2324,2706011
2325,2706022
2326,2706026
2327,2706031
2328,2706035
2329,2706037
2330,2706052
2331,2706053
2332,2706056
2333,2706060
2334,2706064
2335,2706066
2336,2706067
2337,2706068
2338,2706070
2339,2706075
2340,2706078
2341,2706079
2342,2706080
2343,2706082
2344,2706088
2345,2706095
2346,2706097
2347,2706098
2348,2706099
2349,2706105
2350,2706106
2351,2706107
2352,2706112
2353,2706113
2354,2706163
2355,2706164
2356,2706169
2357,2706171
2358,2706173
2359,2706178
2360,2706180
2361,2706188
2362,2706190
2363,2706195
2364,2706196
2365,2706204
2366,2706207
2367,2706218
2368,2706225
2369,2706231
2370,2706237
2371,2706241
2372,2706242
2373,2706248
2374,2706250
2375,2706251
2376,2706252
2377,2706254
2378,2706256
2379,2706258
2380,2706260
2381,2706261
2382,2706262
2383,2706263
2384,2706264
2385,2706266
2386,2706267
2387,2706268
2388,2706270
2389,2706271
2390,2706272
2391,2706276
2392,2706277
2393,2706282
2394,2706285
2395,2706286
2396,2706287
2397,2706289
2398,2706294
2399,2706295
2400,2706297
2401,2706301
2402,2706312
2403,2706322
2404,2706328
2405,2706338
2406,2706346
2407,2706347
2408,2706350
2409,2706368
2410,2706370
2411,2706373
2412,2706374
2413,2706379
2414,2706385
2415,2706386
2416,2706406
2417,2706409
2418,2706414
2419,2706415
2420,2706424
2421,2706433
2422,2706435
2423,2706442
2424,2706444
2425,2706453
2426,2706456
2427,2706457
2428,2706458
2429,2706465
2430,2706467
2431,2706473
2432,2706477
2433,2706485
2434,2706490
2435,2706496
2436,2706501
2437,2706502
2438,2706506
2439,2706514
2440,2706518
2441,2706525
2442,2706526
2443,2706541
2444,2706548
2445,2706552
2446,2706713
2447,2706718
2448,2706913
2449,2706918
2450,2706920
2451,2706921
2452,2706926
2453,2706927
2454,2706937
2455,2706941
2456,2706953
2457,2706957
2458,2707138
2459,2707177
2460,2707178
2461,2707184
2462,2707332
2463,2707346
2464,2707350
2465,2707427
2466,2707431
2467,2707439
2468,2707448
2469,2707451
2470,2707456
2471,2707459
2472,2707461
2473,2707467
2474,2707471
2475,2707589
2476,2707600
2477,2707604
2478,2707607
2479,2707610
2480,2707625
2481,2707629
2482,2707630
2483,2707631
2484,2707633
2485,2707642
2486,2707644
2487,2707650
2488,2707655
2489,2707656
2490,2707662
2491,2707673
2492,2707675
2493,2707682
2494,2707689
2495,2707702
2496,2707710
2497,2707711
2498,2707717
2499,2707720
2500,2707721
2501,2707734
2502,2707737
2503,2707754
2504,2707761
2505,2707762
2506,2707765
2507,2707769
2508,2707775
2509,2707777
2510,2707784
2511,2707785
2512,2707786
2513,2707790
2514,2707792
2515,2707794
2516,2707797
2517,2707798
2518,2707800
2519,2707806
2520,2707807
2521,2707817
2522,2707844
2523,2707846
2524,2707854
2525,2707865
2526,2707891
2527,2707895
2528,2707997
2529,2708008
2530,2708017
2531,2708023
2532,2708027
2533,2708030
2534,2708081
2535,2708128
2536,2708137
2537,2708198
2538,2708206
2539,2708229
2540,2708263
2541,2708266
2542,2708280
2543,2708312
2544,2708345
2545,2708365
2546,2708393
2547,2708413
2548,2708425
2549,2708448
2550,2708463
2551,2708644
2552,2708680
2553,2708724
2554,2708744
2555,2708808
2556,2709016
2557,2709032
2558,2709040
2559,2709087
2560,2709108
2561,2709153
2562,2709171
2563,2709206
2564,2709274
2565,2709295
2566,2709415
2567,2709503
2568,2709717
2569,2709737
2570,2709743
2571,2709759
2572,2709763
2573,2709765
2574,2709782
2575,2709790
2576,2709796
2577,2709818
2578,2709820
2579,2709854
2580,2709858
2581,2709863
2582,2709880
2583,2709884
2584,2709886
2585,2709891
2586,2709915
2587,2709923
2588,2709975
2589,2709988
2590,2709992
2591,2710010
2592,2710019
2593,2710023
2594,2710027
2595,2710028
2596,2710029
2597,2710031
2598,2710053
2599,2710056
2600,2710060
2601,2710070
2602,2710075
2603,2710089
2604,2710092
2605,2710110
2606,2710117
2607,2710123
2608,2710153
2609,2710170
2610,2710181
2611,2710190
2612,2710193
2613,2710196
2614,2710205
2615,2710206
2616,2710209
2617,2710215
2618,2710220
2619,2710223
2620,2710326
2621,2710391
2622,2710421
2623,2710499
2624,2710517
2625,2710544
2626,2710551
2627,2710560
2628,2710575
2629,2710589
2630,2710592
2631,2710617
2632,2710633
2633,2710650
2634,2710683
2635,2710705
2636,2710716
2637,2710743
2638,2710749
2639,2710765
2640,2710793
2641,2710808
2642,2710856
2643,2710884
2644,2710895
2645,2710912
2646,2710914
2647,2710926
2648,2710941
2649,2711005
2650,2711021
2651,2711033
2652,2711092
2653,2711108
2654,2711157
2655,2711188
2656,2711190
2657,2711239
2658,2711244
2659,2711264
2660,2711271
2661,2711275
2662,2711288
2663,2711313
2664,2711324
2665,2711329
2666,2711342
2667,2711359
2668,2711361
2669,2711365
2670,2711367
2671,2711369
2672,2711373
2673,2711375
2674,2711386
2675,2711388
2676,2711406
2677,2711407
2678,2711419
2679,2711425
2680,2711450
2681,2711451
2682,2711455
2683,2711456
2684,2711460
2685,2711469
2686,2711471
2687,2711476
2688,2711485
2689,2711488
2690,2711494
2691,2711498
2692,2711507
2693,2711511
2694,2711513
2695,2711515
2696,2711545
2697,2711549
2698,2711550
2699,2711554
2700,2711556
2701,2711557
2702,2711558
2703,2711563
2704,2711567
2705,2711580
2706,2711586
2707,2711588
2708,2711601
2709,2711609
2710,2711618
2711,2711619
2712,2711622
2713,2711653
2714,2711670
2715,2711671
2716,2711673
2717,2711674
2718,2711699
2719,2711706
2720,2711758
2721,2711847
2722,2711900
2723,2711906
2724,2711910
2725,2711912
2726,2711920
2727,2711924
2728,2711928
2729,2711932
2730,2711933
2731,2711934
2732,2711973
2733,2711979
2734,2712028
2735,2712052
2736,2712198
2737,2712199
2738,2712204
2739,2712222
2740,2712223
2741,2712226
2742,2712240
2743,2712244
2744,2712277
2745,2712281
2746,2712312
2747,2712313
2748,2712315
2749,2712325
2750,2712333
2751,2712364
2752,2712378
2753,2712411
2754,2712482
2755,2712490
2756,2712521
2757,2712531
2758,2712534
2759,2712557
2760,2712563
2761,2712569
2762,2712584
2763,2712598
2764,2712626
2765,2712656
2766,2712660
2767,2712667
2768,2712669
2769,2712681
2770,2712691
2771,2712718
2772,2712732
2773,2712752
2774,2712779
2775,2712783
2776,2712784
2777,2712801
2778,2712807
2779,2712814
2780,2712822
2781,2712900
2782,2712931
2783,2712939
2784,2712958
2785,2712964
2786,2712966
2787,2712997
2788,2713006
2789,2713019
2790,2713022
2791,2713025
2792,2713036
2793,2713037
2794,2713042
2795,2713054
2796,2713060
2797,2713065
2798,2713072
2799,2713080
2800,2713093
2801,2713104
2802,2713126
2803,2713128
2804,2713129
2805,2713131
2806,2713142
2807,2713186
2808,2713196
2809,2713201
2810,2713204
2811,2713213
2812,2713229
2813,2713239
2814,2713243
2815,2713250
2816,2713255
2817,2713276
2818,2713285
2819,2713300
2820,2713316
2821,2713425
2822,2713444
2823,2713460
2824,2713471
2825,2713473
2826,2713479
2827,2713486
2828,2713508
2829,2713519
2830,2713559
2831,2713605
2832,2713608
2833,2713638
2834,2713662
2835,2713705
2836,2713725
2837,2713751
2838,2713775
2839,2713778
2840,2713886
2841,2713916
2842,2713929
2843,2713932
2844,2713979
2845,2713990
2846,2713996
2847,2714001
2848,2714056
2849,2714094
2850,2714111
2851,2714116
2852,2714120
2853,2714154
2854,2714156
2855,2714172
2856,2714191
2857,2714213
2858,2714217
2859,2714225
2860,2714226
2861,2714233
2862,2714238
2863,2714272
2864,2714296
2865,2714298
2866,2714301
2867,2714313
2868,2714326
2869,2714328
2870,2714366
2871,2714368
2872,2714385
2873,2714386
2874,2714392
2875,2714402
2876,2714409
2877,2714422
2878,2714453
2879,2714546
2880,2714551
2881,2714554
2882,2714571
2883,2714592
2884,2714594
2885,2714601
2886,2714634
2887,2714637
2888,2714656
2889,2714662
2890,2714677
2891,2714679
2892,2714701
2893,2714722
2894,2714747
2895,2714763
2896,2714764
2897,2714772
2898,2714787
2899,2714792
2900,2714796
2901,2714809
2902,2714818
2903,2714875
2904,2714897
2905,2714908
2906,2714915
2907,2714938
2908,2714958
2909,2714991
2910,2715004
2911,2715006
2912,2715031
2913,2715036
2914,2715045
2915,2715046
2916,2715054
2917,2715068
2918,2715089
2919,2715116
2920,2715122
2921,2715123
2922,2715148
2923,2715162
2924,2715182
2925,2715199
2926,2715206
2927,2715219
2928,2715260
2929,2715295
2930,2715328
2931,2715374
2932,2715383
2933,2715400
2934,2715426
2935,2715429
2936,2715442
2937,2715443
2938,2715449
2939,2715464
2940,2715469
2941,2715482
2942,2715505
2943,2715513
2944,2715517
2945,2715559
2946,2715570
2947,2715586
2948,2715615
2949,2715655
2950,2715658
2951,2715709
2952,2715729
2953,2715745
2954,2715757
2955,2715810
2956,2715828
2957,2715830
2958,2715863
2959,2715877
2960,2715905
2961,2715942
2962,2715955
2963,2715990
2964,2716005
2965,2716024
2966,2716036
2967,2716055
2968,2716088
2969,2716094
2970,2716106
2971,2716110
2972,2716117
2973,2716127
2974,2716156
2975,2716196
2976,2716201
2977,2716209
2978,2716218
2979,2716226
2980,2716291
2981,2716294
2982,2716311
2983,2716341
2984,2716352
2985,2716377
2986,2716380
2987,2716403
2988,2716407
2989,2716420
2990,2716426
2991,2716444
2992,2716485
2993,2716489
2994,2716501
2995,2716516
2996,2716525
2997,2716557
2998,2716581
2999,2716596
3000,2716610
3001,2716621
3002,2716624
3003,2716645
3004,2716662
3005,2716707
3006,2716719
3007,2716750
3008,2716774
3009,2716784
3010,2716792
3011,2716800
3012,2716814
3013,2716818
3014,2716838
3015,2716850
3016,2716904
3017,2716909
3018,2716918
3019,2716923
3020,2716925
3021,2716930
3022,2716961
3023,2716970
3024,2716972
3025,2716981
3026,2716989
3027,2717002
3028,2717059
3029,2717099
3030,2717103
3031,2717110
3032,2717122
3033,2717128
3034,2717129
3035,2717130
3036,2717132
3037,2717152
3038,2717181
3039,2717213
3040,2717220
3041,2717227
3042,2717236
3043,2717250
3044,2717280
3045,2717291
3046,2717310
3047,2717329
3048,2717342
3049,2717353
3050,2717360
3051,2717386
3052,2717391
3053,2717396
3054,2717400
3055,2717412
3056,2717421
3057,2717467
3058,2717474
3059,2717493
3060,2717517
3061,2717545
3062,2717550
3063,2717570
3064,2717604
3065,2717618
3066,2717631
3067,2717641
3068,2717678
3069,2717682
3070,2717701
3071,2717712
3072,2717752
3073,2717763
3074,2717771
3075,2717802
3076,2717809
3077,2717825
3078,2717828
3079,2717835
3080,2717869
3081,2717884
3082,2717891
3083,2717898
3084,2717910
3085,2717945
3086,2717948
3087,2718015
3088,2718025
3089,2718063
3090,2718069
3091,2718079
3092,2718117
3093,2718184
3094,2718187
3095,2718189
3096,2718194
3097,2718198
3098,2718201
3099,2718290
3100,2718292
3101,2718302
3102,2718307
3103,2718374
3104,2718377
3105,2718385
3106,2718387
3107,2718394
3108,2718399
3109,2718403
3110,2718416
3111,2718417
3112,2718421
3113,2718436
3114,2718450
3115,2718454
3116,2718455
3117,2718456
3118,2718465
3119,2718467
3120,2718469
3121,2718472
3122,2718477
3123,2718479
3124,2718480
3125,2718483
3126,2718485
3127,2718491
3128,2718494
3129,2718496
3130,2718503
3131,2718511
3132,2718513
3133,2718514
3134,2718525
3135,2718530
3136,2718532
3137,2718536
3138,2718568
3139,2718582
3140,2718633
3141,2718663
3142,2718711
3143,2718767
3144,2718788
3145,2718801
3146,2718810
3147,2718837
3148,2718873
3149,2718890
3150,2718992
3151,2719021
3152,2719024
3153,2719028
3154,2719050
3155,2719080
3156,2719086
3157,2719092
3158,2719098
3159,2719115
3160,2719118
3161,2719142
3162,2719152
3163,2719161
3164,2720024
3165,2720044
3166,2720051
3167,2720080
3168,2720094
3169,2720100
3170,2720115
3171,2720120
3172,2720130
3173,2720131
3174,2720148
3175,2720150
3176,2720168
3177,2720171
3178,2720191
3179,2720215
3180,2720228
3181,2720239
3182,2720241
3183,2720257
3184,2720264
3185,2720269
3186,2720276
3187,2720282
3188,2720558
3189,2720570
3190,2720581
3191,2720590
3192,2720603
3193,2720615
3194,2720632
3195,2720643
3196,2720668
3197,2720689
3198,2720706
3199,2720769
3200,2720772
3201,2720783
3202,2720789
3203,2720814
3204,2720815
3205,2720822
3206,2720836
3207,2720865
3208,2720871
3209,2720878
3210,2720890
3211,2720908
3212,2720920
3213,2720925
3214,2720935
3215,2720977
3216,2720987
3217,2720996
3218,2721005
3219,2721007
3220,2721019
3221,2721053
3222,2721056
3223,2721068
3224,2721080
3225,2721100
3226,2721103
3227,2721119
3228,2721132
3229,2721149
3230,2721150
3231,2721160
3232,2721187
3233,2721189
3234,2721209
3235,2721221
3236,2721248
3237,2721280
3238,2721295
3239,2721307
3240,2721358
3241,2721398
3242,2721409
3243,2721416
3244,2721477
3245,2721495
3246,2721527
3247,2721536
3248,2721570
3249,2721612
3250,2721615
3251,2721618
3252,2721655
3253,2721661
3254,2721667
3255,2721675
3256,2721686
3257,2721690
3258,2721713
3259,2721719
3260,2721723
3261,2721737
3262,2721743
3263,2721745
3264,2721767
3265,2721796
3266,2721829
3267,2721855
3268,2721897
3269,2721912
3270,2721925
3271,2721983
3272,2721995
3273,2722002
3274,2722003
3275,2722005
3276,2722018
3277,2722028
3278,2722046
3279,2722050
3280,2722051
3281,2722101
3282,2722112
3283,2722156
3284,2722167
3285,2722174
3286,2722192
3287,2722199
3288,2722208
3289,2722210
3290,2722222
3291,2722224
3292,2722249
3293,2722260
3294,2722291
3295,2722297
3296,2722302
3297,2722320
3298,2722325
3299,2722326
3300,2722344
3301,2722359
3302,2722370
3303,2722371
3304,2722380
3305,2722383
3306,2722446
3307,2722447
3308,2722457
3309,2722462
3310,2722466
3311,2722470
3312,2722475
3313,2722481
3314,2722497
3315,2722500
3316,2722504
3317,2722509
3318,2722512
3319,2722515
3320,2722526
3321,2722527
3322,2722529
3323,2722536
3324,2722537
3325,2722539
3326,2722540
3327,2722548
3328,2722549
3329,2722558
3330,2722582
3331,2722586
3332,2722601
3333,2722602
3334,2722608
3335,2722613
3336,2722664
3337,2722673
3338,2722694
3339,2722696
3340,2722760
3341,2722788
3342,2722793
3343,2722799
3344,2722800
3345,2722803
3346,2722808
3347,2722811
3348,2722817
3349,2722830
3350,2722833
3351,2722913
3352,2722914
3353,2722926
3354,2722942
3355,2722950
3356,2722973
3357,2722975
3358,2722980
3359,2722995
3360,2722998
3361,2722999
3362,2723007
3363,2723015
3364,2723019
3365,2723030
3366,2723036
3367,2723041
3368,2723044
3369,2723048
3370,2723055
3371,2723073
3372,2723091
3373,2723092
3374,2723098
3375,2723099
3376,2723107
3377,2723115
3378,2723124
3379,2723128
3380,2723140
3381,2723143
3382,2723145
3383,2723156
3384,2723186
3385,2723188
3386,2723207
3387,2723211
3388,2723213
3389,2723219
3390,2723223
3391,2723231
3392,2723238
3393,2723253
3394,2723271
3395,2723291
3396,2723295
3397,2723298
3398,2723300
3399,2723315
3400,2723335
3401,2723338
3402,2723340
3403,2723351
3404,2723357
3405,2723362
3406,2723363
3407,2723371
3408,2723401
3409,2723403
3410,2723407
3411,2723410
3412,2723427
3413,2723467
3414,2723470
3415,2723474
3416,2723482
3417,2723487
3418,2723493
3419,2723497
3420,2723500
3421,2723504
3422,2723507
3423,2723508
3424,2723521
3425,2723525
3426,2723556
3427,2723557
3428,2723559
3429,2723560
3430,2723561
3431,2723564
3432,2723579
3433,2723611
3434,2723628
3435,2723640
3436,2723642
3437,2723688
3438,2723697
3439,2723719
3440,2723759
3441,2723767
3442,2723779
3443,2723784
3444,2723786
3445,2723797
3446,2723801
3447,2723812
3448,2723817
3449,2723821
3450,2723827
3451,2723831
3452,2723833
3453,2723840
3454,2723857
3455,2723882
3456,2723883
3457,2723893
3458,2723894
3459,2723897
3460,2723898
3461,2723903
3462,2723904
3463,2723909
3464,2723912
3465,2723921
3466,2723925
3467,2723953
3468,2723968
3469,2723973
3470,2723993
3471,2724003
3472,2724005
3473,2724008
3474,2724023
3475,2724036
3476,2724040
3477,2724046
3478,2724058
3479,2724064
3480,2724073
3481,2724081
3482,2724094
3483,2724095
3484,2724098
3485,2724108
3486,2724120
3487,2724127
3488,2724150
3489,2724207
3490,2724223
3491,2724226
3492,2724247
3493,2724248
3494,2724253
3495,2724284
3496,2724306
3497,2724313
3498,2724318
3499,2724322
3500,2724323
3501,2724348
3502,2724351
3503,2724361
3504,2724365
3505,2724367
3506,2724384
3507,2724393
3508,2724395
3509,2724396
3510,2724401
3511,2724403
3512,2724430
3513,2724439
3514,2724450
3515,2724453
3516,2724457
3517,2724466
3518,2724472
3519,2724481
3520,2724492
3521,2724503
3522,2724515
3523,2724517
3524,2724522
3525,2724526
3526,2724554
3527,2724573
3528,2724584
3529,2724590
3530,2724609
3531,2724635
3532,2724661
3533,2724689
3534,2724695
3535,2724701
3536,2724725
3537,2724729
3538,2724738
3539,2724783
3540,2724790
3541,2724832
3542,2724834
3543,2724839
3544,2724851
3545,2724855
