index,genus
5873,Monteiroa
5874,Monteverdia
5875,Montia
5876,Monticalia
5877,Montigena
5878,Montinia
5879,Montiopsis
5880,Montrichardia
5881,Monttea
5882,Moquilea
5883,Moquiniella
5884,Mora
5885,Moraea
5886,Moranopteris
5887,Morelia
5888,Morella
5889,Morelotia
5890,Morettia
5891,Moricandia
5892,Morina
5893,Morinda
5894,Moringa
5895,Morisia
5896,Morisonia
5897,Moritzia
5898,Morkillia
5899,Mormodes
5900,Moronobea
5901,Mortonia
5902,Mortoniodendron
5903,Morus
5904,Mosannona
5905,Moscharia
5906,Moschopsis
5907,Mosiera
5908,Mosla
5909,Mosquitoxylum
5910,Mossia
5911,Mostacillastrum
5912,Mostuea
5913,Moullava
5914,Mourera
5915,Mouriri
5916,Moussonia
5917,Moutabea
5918,Mucronea
5919,Mucuna
5920,Muehlenbeckia
5921,Muellera
5922,Muellerina
5923,Muellerolaria
5924,Muhlenbergia
5925,Muilla
5926,Mukdenia
5927,Mulguraea
5928,Mummenhoffia
5929,Mundulea
5930,Munnozia
5931,Munroa
5932,Muntingia
5933,Munzothamnus
5934,Muraltia
5935,Murbeckiella
5936,Murdannia
5937,Murraya
5938,Musa
5939,Muscarella
5940,Muscari
5941,Musella
5942,Musineon
5943,Mussaenda
5944,Mussaendopsis
5945,Musschia
5946,Mutellina
5947,Mutisia
5948,Myagrum
5949,Mycaranthes
5950,Mycetia
5951,Mycopteris
5952,Myodocarpus
5953,Myopordon
5954,Myoporum
5955,Myoschilos
5956,Myosotidium
5957,Myosotis
5958,Myosoton
5959,Myosurus
5960,Myoxanthus
5961,Myracrodruon
5962,Myrceugenia
5963,Myrcia
5964,Myrcianthes
5965,Myrciaria
5966,Myriactis
5967,Myrialepis
5968,Myrianthus
5969,Myrica
5970,Myricaria
5971,Myriocarpa
5972,Myriocephalus
5973,Myriolimon
5974,Myriophyllum
5975,Myriopteris
5976,Myriopus
5977,Myristica
5978,Myrmechis
5979,Myrmecodia
5980,Myrmeconauclea
5981,Myrmecophila
5982,Myrosmodes
5983,Myrospermum
5984,Myrothamnus
5985,Myrovernix
5986,Myroxylon
5987,Myrrhidendron
5988,Myrrhinium
5989,Myrrhis
5990,Myrsine
5991,Myrtastrum
5992,Myrtella
5993,Myrteola
5994,Myrtillocactus
5995,Myrtus
5996,Mystacidium
5997,Mystropetalon
5998,Mystroxylon
5999,Myxopyrum
6000,Nabalus
6001,Nageia
6002,Nahuatlea
6003,Najas
6004,Nama
6005,Namaquanula
6006,Namibia
6007,Namibithamnus
6008,Nananthea
6009,Nananthus
6010,Nandina
6011,Nanhaia
6012,Nanobubon
6013,Nanocnide
6014,Nanodea
6015,Nanophyton
6016,Nanorrhinum
6017,Nanothamnus
6018,Nanuza
6019,Napaea
6020,Napeanthus
6021,Napoleonaea
6022,Narcissus
6023,Nardophyllum
6024,Nardostachys
6025,Nardus
6026,Naringi
6027,Narthecium
6028,Narvalina
6029,Nasa
6030,Nashia
6031,Nassauvia
6032,Nassella
6033,Nasturtiopsis
6034,Nasturtium
6035,Nastus
6036,Nauclea
6037,Naucleopsis
6038,Nautilocalyx
6039,Navarretia
6040,Navia
6041,Neanotis
6042,Neatostema
6043,Nechamandra
6044,Nectandra
6045,Nectouxia
6046,Neea
6047,Needhamiella
6048,Neesenbeckia
6049,Neillia
6050,Neja
6051,Nelia
6052,Nelsia
6053,Nelsonia
6054,Nelumbo
6055,Nemacaulis
6056,Nemacladus
6057,Nemaconia
6058,Nemastylis
6059,Nematanthus
6060,Nematolepis
6061,Nematostylis
6062,Nemesia
6063,Nemophila
6064,Nemosenecio
6065,Nenax
6066,Nenga
6067,Neoalsomitra
6068,Neoapaloxylon
6069,Neoarytera
6070,Neobaclea
6071,Neobalanocarpus
6072,Neobartsia
6073,Neobassia
6074,Neobathiea
6075,Neobeguea
6076,Neoblechnum
6077,Neobolusia
6078,Neoboutonia
6079,Neobrittonia
6080,Neobrochoneura
6081,Neobuxbaumia
6082,Neocallitropsis
6083,Neocalyptrocalyx
6084,Neocarya
6085,Neocogniauxia
6086,Neofabricia
6087,Neogaerrhinum
6088,Neoglaziovia
6089,Neoharmsia
6090,Neohenricia
6091,Neoholmgrenia
6092,Neojeffreya
6093,Neokochia
6094,Neolamarckia
6095,Neolaria
6096,Neolitsea
6097,Neolloydia
6098,Neololeba
6099,Neomarica
6100,Neomillspaughia
6101,Neomirandea
6102,Neomoorea
6103,Neomortonia
6104,Neomyrtus
6105,Neonauclea
6106,Neonicholsonia
6107,Neonotonia
6108,Neopallasia
6109,Neopanax
6110,Neoparrya
6111,Neopringlea
6112,Neoraimondia
6113,Neorautanenia
6114,Neoregelia
6115,Neoroepera
6116,Neorudolphia
6117,Neosepicaea
6118,Neoshirakia
6119,Neosparton
6120,Neostapfia
6121,Neostapfiella
6122,Neostenanthera
6123,Neotinea
6124,Neotorularia
6125,Neottia
6126,Neoveitchia
6127,Neowerdermannia
6128,Nepenthes
6129,Nepeta
6130,Nephelaphyllum
6131,Nephelium
6132,Nephradenia
6133,Nephrolepis
6134,Nephthytis
6135,Nepsera
6136,Neptunia
6137,Neraudia
6138,Nerine
6139,Nerisyrenia
6140,Nerium
6141,Nernstia
6142,Nerophila
6143,Nertera
6144,Nervilia
6145,Neslia
6146,Nesocaryum
6147,Nesocodon
6148,Nesogenes
6149,Nesogordonia
6150,Nesphostylis
6151,Nestegis
6152,Nestlera
6153,Nestotus
6154,Nestronia
6155,Neuontobotrys
6156,Neuracanthus
6157,Neurachne
6158,Neurada
6159,Neuradopsis
6160,Neurocalyx
6161,Neurolaena
6162,Neurotheca
6163,Neustanthus
6164,Neuwiedia
6165,Nevillea
6166,Newbouldia
6167,Newcastelia
6168,Newtonia
6169,Neyraudia
6170,Nicandra
6171,Nichallea
6172,Nicolletia
6173,Nicotiana
6174,Nidema
6175,Nidorella
6176,Nidularium
6177,Niedenzuella
6178,Niemeyera
6179,Nierembergia
6180,Nigella
6181,Niphaea
6182,Niphidium
6183,Niphogeton
6184,Nipponanthemum
6185,Nissolia
6186,Nitraria
6187,Nitrophila
6188,Nitrosalsola
6189,Nivenia
6190,Noaea
6191,Noccaea
6192,Nogra
6193,Noisettia
6194,Nolana
6195,Nolina
6196,Nolletia
6197,Noltea
6198,Nomopyle
6199,Nonea
6200,Norantea
6201,Nordenstamia
6202,Normanbya
6203,Normandia
6204,Noronhia
6205,Notanthera
6206,Notelaea
6207,Nothaphoebe
6208,Nothapodytes
6209,Nothobartsia
6210,Nothocestrum
6211,Nothochelone
6212,Nothofagus
6213,Notholaena
6214,Notholirion
6215,Notholithocarpus
6216,Nothosaerva
6217,Nothoscordum
6218,Nothotsuga
6219,Noticastrum
6220,Notobasis
6221,Notobubon
6222,Notoceras
6223,Notochloe
6224,Notogrammitis
6225,Notopappus
6226,Notopleura
6227,Notoseris
6228,Notothixos
6229,Notothlaspi
6230,Nototriche
6231,Notylia
6232,Novenia
6233,Nubelaria
6234,Nuphar
6235,Nuttallanthus
6236,Nuxia
6237,Nyctaginia
6238,Nyctanthes
6239,Nymania
6240,Nymphaea
6241,Nymphoides
6242,Nypa
6243,Nyssa
6244,Nyssanthes
6245,Oberonia
6246,Oberonioides
6247,Obetia
6248,Obolaria
6249,Obregonia
6250,Ochagavia
6251,Ochna
6252,Ochradenus
6253,Ochreinauclea
6254,Ochrocephala
6255,Ochroma
6256,Ochrosia
6257,Ochrosperma
6258,Ochthodium
6259,Ocimum
6260,Oclemena
6261,Ocotea
6262,Octoknema
6263,Octomeria
6264,Octopoma
6265,Odonellia
6266,Odontadenia
6267,Odontarrhena
6268,Odontitella
6269,Odontites
6270,Odontocarya
6271,Odontochilus
6272,Odontonema
6273,Odontorrhynchus
6274,Odontosoria
6275,Odontostomum
6276,Odyendyea
6277,Odyssea
6278,Oeceoclades
6279,Oecopetalum
6280,Oedera
6281,Oedibasis
6282,Oemleria
6283,Oenanthe
6284,Oenocarpus
6285,Oenothera
6286,Oenotrichia
6287,Oeonia
6288,Oeoniella
6289,Oeosporangium
6290,Oestlundia
6291,Ofaiston
6292,Oftia
6293,Ohwia
6294,Okenia
6295,Olax
6296,Oldeania
6297,Oldenburgia
6298,Oldenlandia
6299,Oldenlandiopsis
6300,Oldfieldia
6301,Olea
6302,Oleandra
6303,Olearia
6304,Olfersia
6305,Olgaea
6306,Oligactis
6307,Oliganthes
6308,Oligomeris
6309,Olinia
6310,Oliverella
6311,Oliveriana
6312,Olmedia
6313,Olmediella
6314,Olneya
6315,Olsynium
6316,Olyra
6317,Omalotheca
6318,Ombrophytum
6319,Omphacomeria
6320,Omphalea
6321,Omphalocarpum
6322,Omphalodes
6323,Omphalogramma
6324,Omphalotrix
6325,Oncidium
6326,Oncinema
6327,Oncinotis
6328,Oncoba
6329,Oncocalyx
6330,Oncosiphon
6331,Oncosperma
6332,Oncostemum
6333,Ondetia
6334,Ongokea
6335,Onobrychis
6336,Onoclea
6337,Onocleopsis
6338,Ononis
6339,Onopordum
6340,Onoseris
6341,Onosma
6342,Onuris
6343,Onychium
6344,Oocephala
6345,Oonopsis
6346,Oophytum
6347,Opercularia
6348,Operculicarya
6349,Operculina
6350,Ophioderma
6351,Ophioglossum
6352,Ophiopogon
6353,Ophiorrhiza
6354,Ophrestia
6355,Ophryosporus
6356,Ophrys
6357,Opilia
6358,Oplismenus
6359,Oplonia
6360,Oplopanax
6361,Opopanax
6362,Opuntia
6363,Orania
6364,Oraniopsis
6365,Orbexilum
6366,Orbivestus
6367,Orchidantha
6368,Orchis
6369,Orcuttia
6370,Orectanthe
6371,Oreobambos
6372,Oreobliton
6373,Oreobolus
6374,Oreocallis
6375,Oreocarya
6376,Oreocereus
6377,Oreocharis
6378,Oreochloa
6379,Oreochrysum
6380,Oreocnide
6381,Oreogrammitis
6382,Oreojuncus
6383,Oreomunnea
6384,Oreonana
6385,Oreopanax
6386,Oreopolus
6387,Oreopteris
6388,Oreorchis
6389,Oreosalsola
6390,Oreoselinum
6391,Oreoseris
6392,Oreosolen
6393,Oreostemma
6394,Oreoxis
6395,Oresbia
6396,Oresitrophe
6397,Orfilea
6398,Oriastrum
6399,Origanum
6400,Orites
6401,Oritrophium
6402,Orixa
6403,Orlaya
6404,Orleanesia
6405,Ormocarpopsis
6406,Ormocarpum
6407,Ormosia
6408,Ormosolenia
6409,Ornduffia
6410,Ornichia
6411,Ornithocephalus
6412,Ornithogalum
6413,Ornithoglossum
6414,Ornithopus
6415,Ornithostaphylos
6416,Orobanche
6417,Orochaenactis
6418,Orontium
6419,Oropetium
6420,Orophea
6421,Orostachys
6422,Orothamnus
6423,Oroxylum
6424,Oroya
6425,Orphium
6426,Ortegia
6427,Ortegocactus
6428,Orthanthera
6429,Orthilia
6430,Orthion
6431,Orthiopteris
6432,Orthocarpus
6433,Orthoceras
6434,Orthoclada
6435,Orthopappus
6436,Orthophytum
6437,Orthopterum
6438,Orthosia
6439,Orthosiphon
6440,Orthosphenia
6441,Orthrosanthus
6442,Orumbella
6443,Orychophragmus
6444,Oryctanthus
6445,Oryctes
6446,Oryza
6447,Oryzopsis
6448,Osa
6449,Osbeckia
6450,Osbertia
6451,Osbornia
6452,Oschatzia
6453,Oscularia
6454,Osmadenia
6455,Osmanthus
6456,Osmitopsis
6457,Osmolindsaea
6458,Osmorhiza
6459,Osmoxylon
6460,Osmunda
6461,Osmundastrum
6462,Osteocarpum
6463,Osteomeles
6464,Osteophloeum
6465,Osteospermum
6466,Ostericum
6467,Ostrya
6468,Osyridicarpos
6469,Osyris
6470,Otanthus
6471,Otatea
6472,Oteiza
6473,Otholobium
6474,Othonna
6475,Otiophora
6476,Otoba
6477,Otochilus
6478,Otoglossum
6479,Otomeria
6480,Otopappus
6481,Otoptera
6482,Otospermum
6483,Ottelia
6484,Ottoa
6485,Ottochloa
6486,Ottoschulzia
6487,Oubanguia
6488,Ougeinia
6489,Ouratea
6490,Ourisia
6491,Ovidia
6492,Ovieda
6493,Oxalis
6494,Oxandra
6495,Oxera
6496,Oxossia
6497,Oxyanthus
6498,Oxybasis
6499,Oxyceros
6500,Oxychloe
6501,Oxychloris
6502,Oxydendrum
6503,Oxygonum
6504,Oxygraphis
6505,Oxylobium
6506,Oxylobus
6507,Oxypappus
6508,Oxypetalum
6509,Oxyphyllum
6510,Oxypolis
6511,Oxyrhynchus
6512,Oxyria
6513,Oxyspora
6514,Oxystelma
6515,Oxystophyllum
6516,Oxytenanthera
6517,Oxytes
6518,Oxytheca
6519,Oxytropis
6520,Oyedaea
6521,Oziroe
6522,Ozomelis
6523,Ozoroa
6524,Ozothamnus
6525,Pabstia
6526,Pabstiella
6527,Pachira
6528,Pachites
6529,Pachycarpus
6530,Pachycaulos
6531,Pachycereus
6532,Pachycladon
6533,Pachycormus
6534,Pachygone
6535,Pachylaena
6536,Pachylobus
6537,Pachyneurum
6538,Pachyphragma
6539,Pachyphytum
6540,Pachyplectron
6541,Pachypleurum
6542,Pachypodium
6543,Pachyptera
6544,Pachyrhizus
6545,Pachysandra
6546,Pachystachys
6547,Pachystegia
6548,Pachystoma
6549,Pachytrophe
6550,Packera
6551,Pacourina
6552,Paederia
6553,Paederota
6554,Paeonia
6555,Paepalanthus
6556,Pagamea
6557,Painteria
6558,Pajanelia
6559,Palafoxia
6560,Palaquium
6561,Palaua
6562,Palhinhaea
6563,Paliavana
6564,Palicourea
6565,Palimbia
6566,Palisota
6567,Paliurus
6568,Pallenis
6569,Palmerella
6570,Palmorchis
6571,Paloue
6572,Pamburus
6573,Panaetia
6574,Panax
6575,Pancratium
6576,Panda
6577,Pandanus
6578,Pandiaka
6579,Pandorea
6580,Paneroa
6581,Pangium
6582,Panicum
6583,Panisea
6584,Panopsis
6585,Panphalea
6586,Pantacantha
6587,Panzerina
6588,Papaver
6589,Paphia
6590,Paphinia
6591,Paphiopedilum
6592,Papilionanthe
6593,Papillilabium
6594,Pappea
6595,Pappobolus
6596,Pappochroma
6597,Pappophorum
6598,Pappostipa
6599,Parablechnum
6600,Paraboea
6601,Paracalyx
6602,Paracarphalea
6603,Paracaryum
6604,Paracephaelis
6605,Paractaenum
6606,Paracynoglossum
6607,Paradisanthus
6608,Paradisea
6609,Paradrymonia
6610,Paragenipa
6611,Paragymnopteris
6612,Parahancornia
6613,Parajubaea
6614,Paraligusticum
6615,Paramachaerium
6616,Paramapania
6617,Paramollugo
6618,Paramoltkia
6619,Paranephelius
6620,Paraneurachne
6621,Paranomus
6622,Parapachygone
6623,Paraphlomis
6624,Parapholis
6625,Parapiptadenia
6626,Parapodium
6627,Parapolydora
6628,Parapolystichum
6629,Paraprenanthes
6630,Paraquilegia
6631,Pararchidendron
6632,Parasenecio
6633,Parasenegalia
6634,Paraserianthes
6635,Parasitaxus
6636,Parasopubia
6637,Parastrephia
6638,Parathelypteris
6639,Parathesis
6640,Paratrophis
6641,Pardoglossum
6642,Parentucellia
6643,Pariana
6644,Parietaria
6645,Parinari
6646,Paris
6647,Parkia
6648,Parkinsonia
6649,Parlatoria
6650,Parmentiera
6651,Parnassia
6652,Parochetus
6653,Parodia
6654,Parodiodendron
6655,Parolinia
6656,Paronychia
6657,Paropsia
6658,Parrotiopsis
6659,Parrya
6660,Parryella
6661,Parsonsia
6662,Parthenice
6663,Parthenium
6664,Parthenocissus
6665,Pascalia
6666,Pasithea
6667,Paspalum
6668,Passerina
6669,Passiflora
6670,Passovia
6671,Pastinaca
6672,Patersonia
6673,Patima
6674,Patosia
6675,Patrinia
6676,Paubrasilia
6677,Paullinia
6678,Paulownia
6679,Pauridia
6680,Pauridiantha
6681,Pausandra
6682,Pavetta
6683,Pavonia
6684,Paxistima
6685,Payera
6686,Paypayrola
6687,Paysonia
6688,Pearcea
6689,Pearsonia
6690,Pechuel-loeschea
6691,Pecluma
6692,Pecteilis
6693,Pectiantia
6694,Pectinopitys
6695,Pectis
6696,Pectocarya
6697,Pedalium
6698,Peddiea
6699,Pedicularis
6700,Pediocactus
6701,Pediomelum
6702,Pedistylis
6703,Pedleya
6704,Peersia
6705,Peganum
6706,Pegia
6707,Pegolettia
6708,Pehria
6709,Peixotoa
6710,Pelagodoxa
6711,Pelargonium
6712,Pelecyphora
6713,Pelexia
6714,Peliosanthes
6715,Peliostomum
6716,Pellaea
6717,Pelliciera
6718,Peltaea
6719,Peltandra
6720,Peltaria
6721,Peltoboykinia
6722,Peltocalathos
6723,Peltogyne
6724,Peltophorum
6725,Peltostigma
6726,Pelucha
6727,Pemphis
6728,Penaea
6729,Penianthus
6730,Peniocereus
6731,Pennellia
6732,Pennellianthus
6733,Penstemon
6734,Pentacalia
6735,Pentaceras
6736,Pentachaeta
6737,Pentachlaena
6738,Pentachondra
6739,Pentaclethra
6740,Pentacyphus
6741,Pentadesma
6742,Pentaglottis
6743,Pentagonia
6744,Pentagramma
6745,Pentalinon
6746,Pentameris
6747,Pentanema
6748,Pentanisia
6749,Pentapeltis
6750,Pentapetes
6751,Pentaphylax
6752,Pentapogon
6753,Pentarhizidium
6754,Pentas
6755,Pentasachme
6756,Pentatrichia
6757,Pentatropis
6758,Penthorum
6759,Pentodon
6760,Pentopetia
6761,Pentzia
6762,Peperomia
6763,Peponidium
6764,Peponium
6765,Pera
6766,Peracarpa
6767,Perama
6768,Peraphyllum
6769,Peraxilla
6770,Perdicium
6771,Perebea
6772,Pereskia
6773,Pereskiopsis
6774,Perezia
6775,Pergularia
6776,Periandra
6777,Periballia
6778,Pericallis
6779,Pericalymma
6780,Pericampylus
6781,Perichlaena
6782,Pericome
6783,Pericopsis
6784,Perideridia
6785,Periglossum
6786,Perilla
6787,Peripleura
6788,Periploca
6789,Periptera
6790,Peripterygia
6791,Peristeranthus
6792,Peristeria
6793,Peristylus
6794,Peritassa
6795,Perityle
6796,Perkinsiodendron
6797,Pernettya
6798,Peronema
6799,Perotis
6800,Perovskia
6801,Perralderia
6802,Perrierodendron
6803,Perrierophytum
6804,Perrottetia
6805,Persea
6806,Persicaria
6807,Persoonia
6808,Pertya
6809,Pervillaea
6810,Perymeniopsis
6811,Perymenium
6812,Pescatoria
6813,Petalacte
6814,Petalidium
6815,Petalonyx
6816,Petalostelma
6817,Petalostigma
6818,Petalostylis
6819,Petasites
6820,Petchia
6821,Petenaea
6822,Peteravenia
6823,Peteria
6824,Petermannia
6825,Peterodendron
6826,Petersianthus
6827,Petitia
6828,Petitiocodon
6829,Petiveria
6830,Petopentia
6831,Petradoria
6832,Petraeovitex
6833,Petrea
6834,Petrocoptis
6835,Petrocosmea
6836,Petromarula
6837,Petrophytum
6838,Petrorhagia
6839,Petrosavia
6840,Petrosedum
6841,Petroselinum
6842,Petrosimonia
6843,Petteria
6844,Petunia
6845,Peucedanum
6846,Peucephyllum
6847,Peumus
6848,Peyritschia
6849,Pfaffia
6850,Pfeiffera
6851,Phacelia
6852,Phacellanthus
6853,Phacelurus
6854,Phaedranassa
6855,Phaenocoma
6856,Phaenosperma
6857,Phaeoptilum
6858,Phagnalon
6859,Phaius
6860,Phalacrachaena
6861,Phalacrocarpum
6862,Phalacroseris
6863,Phalaenopsis
6864,Phalaris
6865,Phaleria
6866,Phalocallis
6867,Phanera
6868,Phanerodiscus
6869,Phaneroglossa
6870,Phanerophlebia
6871,Pharnaceum
6872,Pharus
6873,Phaseolaster
6874,Phaseolus
6875,Phaulopsis
6876,Phaulothamnus
6877,Phebalium
6878,Phedimus
6879,Phegopteris
6880,Pheladenia
6881,Phelipanche
6882,Phellodendron
6883,Phellolophium
6884,Phemeranthus
6885,Phenakospermum
6886,Phenax
6887,Pherosphaera
6888,Pherotrichis
6889,Phialiphora
6890,Phiambolia
6891,Philactis
6892,Philadelphus
6893,Philenoptera
6894,Philesia
6895,Philgamia
6896,Philibertia
6897,Philippiamra
6898,Philippiella
6899,Phillyrea
6900,Philodendron
6901,Philoglossa
6902,Philotheca
6903,Philydrella
6904,Philydrum
6905,Phinaea
6906,Phippsia
6907,Phlebocarya
6908,Phlebodium
6909,Phlebolobium
6910,Phlebotaenia
6911,Phlegmariurus
6912,Phlegmatospermum
6913,Phleum
6914,Phloeophila
6915,Phlogacanthus
6916,Phlojodicarpus
6917,Phlomis
6918,Phlomoides
6919,Phlox
6920,Phoebanthus
6921,Phoebe
6922,Phoenicaulis
6923,Phoenicophorium
6924,Phoenix
6925,Pholidocarpus
6926,Pholidostachys
6927,Pholidota
6928,Pholisma
6929,Pholistoma
6930,Pholiurus
6931,Phonus
6932,Phoradendron
6933,Phormium
6934,Photinia
6935,Phragmanthera
6936,Phragmipedium
6937,Phragmites
6938,Phreatia
6939,Phryma
6940,Phrynium
6941,Phtheirospermum
6942,Phthirusa
6943,Phuopsis
6944,Phycella
6945,Phygelius
6946,Phyla
6947,Phylacium
6948,Phylica
6949,Phyllanthopsis
6950,Phyllanthus
6951,Phyllarthron
6952,Phyllis
6953,Phyllocephalum
6954,Phyllocladus
6955,Phylloctenium
6956,Phyllodium
6957,Phyllodoce
6958,Phylloglossum
6959,Phyllolepidium
6960,Phyllolobium
6961,Phyllonoma
6962,Phyllopentas
6963,Phyllopodium
6964,Phylloscirpus
6965,Phyllosma
6966,Phyllospadix
6967,Phyllostachys
6968,Phyllostegia
6969,Phyllostylon
6970,Phyllota
6971,Phylloxylon
6972,Phylohydrax
6973,Phymaspermum
6974,Phymatidium
6975,Phymosia
6976,Physacanthus
6977,Physaliastrum
6978,Physalis
6979,Physaria
6980,Physematium
6981,Physena
6982,Physocalymma
6983,Physocalyx
6984,Physocarpus
6985,Physoceras
6986,Physochlaina
6987,Physodium
6988,Physoplexis
6989,Physorhynchus
6990,Physospermum
6991,Physostegia
6992,Physostemon
6993,Physostigma
6994,Phytelephas
6995,Phyteuma
6996,Phytolacca
6997,Picardaea
6998,Picconia
6999,Picea
7000,Pichisermollodes
7001,Pichonia
7002,Picnomon
7003,Picradeniopsis
7004,Picramnia
7005,Picrasma
7006,Picris
7007,Picrosia
7008,Pictetia
7009,Pieris
7010,Pigafetta
7011,Pilea
7012,Pileanthus
7013,Pilgerodendron
7014,Pilidiostigma
7015,Piliostigma
7016,Pillansia
7017,Piloblephis
7018,Pilocarpus
7019,Pilocosta
7020,Pilopleura
7021,Pilosella
7022,Piloselloides
7023,Pilosocereus
7024,Pilostyles
7025,Pilularia
7026,Pimelea
7027,Pimenta
7028,Pimpinella
7029,Pinalia
7030,Pinanga
7031,Pinaropappus
7032,Pinckneya
7033,Pinda
7034,Pineda
7035,Pinellia
7036,Pinguicula
7037,Pinnasa
7038,Pinochia
7039,Pintoa
7040,Pinus
7041,Pinzona
7042,Piparea
7043,Piper
7044,Pippenalia
7045,Piptadenia
7046,Piptanthus
7047,Piptatheropsis
7048,Piptatherum
7049,Piptocarpha
7050,Piptochaetium
7051,Piptocoma
7052,Pipturus
7053,Piqueria
7054,Piranhea
7055,Piresia
7056,Piriqueta
7057,Piscidia
7058,Pisonia
7059,Pisoniella
7060,Pistacia
7061,Pistia
7062,Pistorinia
7063,Pitavia
7064,Pitcairnia
7065,Pithecellobium
7066,Pithocarpa
7067,Pitraea
7068,Pittocaulon
7069,Pittosporopsis
7070,Pittosporum
7071,Pityopsis
7072,Pityopus
7073,Pityrocarpa
7074,Pityrodia
7075,Pityrogramma
7076,Placea
7077,Pladaroxylon
7078,Plagianthus
7079,Plagiobothrys
7080,Plagiocheilus
7081,Plagiogyria
7082,Plagiolophus
7083,Plagiorhegma
7084,Plagioscyphus
7085,Plagiosetum
7086,Plagiostachys
7087,Plagius
7088,Planchonella
7089,Planchonia
7090,Planea
7091,Planera
7092,Planodes
7093,Plantago
7094,Platanthera
7095,Platanus
7096,Plathymenia
7097,Platonia
7098,Platostoma
7099,Platycapnos
7100,Platycarpha
7101,Platycarphella
7102,Platycarpum
7103,Platycarya
7104,Platycaulos
7105,Platycerium
7106,Platycladus
7107,Platycodon
7108,Platycoryne
7109,Platycyamus
7110,Platylepis
7111,Platylobium
7112,Platylophus
7113,Platymiscium
7114,Platypodium
7115,Platyschkuhria
7116,Platystele
7117,Platystemma
7118,Platystemon
7119,Platystigma
7120,Plazia
7121,Plecostachys
7122,Plectaneia
7123,Plectocephalus
7124,Plectocomia
7125,Plectorrhiza
7126,Plectranthus
7127,Plectrelminthus
7128,Plectrocarpa
7129,Plectroniella
7130,Pleea
7131,Pleiacanthus
7132,Pleioblastus
7133,Pleiocarpa
7134,Pleiogynium
7135,Pleioluma
7136,Pleiomeris
7137,Pleione
7138,Pleiospilos
7139,Pleiostachya
7140,Plenasium
7141,Plenckia
7142,Pleocnemia
7143,Pleodendron
7144,Pleopeltis
7145,Pleradenophora
7146,Plerandra
7147,Pleroma
7148,Pleudia
7149,Pleuranthodendron
7150,Pleuranthodium
7151,Pleuricospora
7152,Pleurocalyptus
7153,Pleurocarpaea
7154,Pleurocoronis
7155,Pleurolobus
7156,Pleuropetalum
7157,Pleurophora
7158,Pleurophyllum
7159,Pleuropogon
7160,Pleurosoriopsis
7161,Pleurospermum
7162,Pleurostylia
7163,Pleurothallis
7164,Pleurothallopsis
7165,Pleurothyrium
7166,Plicosepalus
7167,Plinia
7168,Plinthanthesis
7169,Plocama
7170,Plocoglottis
7171,Plocosperma
7172,Ploiarium
7173,Pluchea
7174,Plukenetia
7175,Plumbago
7176,Plumeria
7177,Plutarchia
7178,Pneumatopteris
7179,Poa
7180,Poacynum
7181,Podachaenium
7182,Podalyria
7183,Podandrogyne
7184,Podangis
7185,Podanthus
7186,Podistera
7187,Podocarpus
7188,Podochilus
7189,Podocoma
7190,Podolepis
7191,Podolobium
7192,Podonephelium
7193,Podonosma
7194,Podophyllum
7195,Podopterus
7196,Podorungia
7197,Podostemum
7198,Podotheca
7199,Podranea
7200,Poecilanthe
7201,Poecilolepis
7202,Poecilostachys
7203,Poeppigia
7204,Poga
7205,Pogogyne
7206,Pogonarthria
7207,Pogonatherum
7208,Pogonia
7209,Pogonolepis
7210,Pogonophora
7211,Pogonopus
7212,Pogostemon
7213,Poikilacanthus
7214,Poikilospermum
7215,Poiretia
7216,Poissonia
7217,Poitea
7218,Pojarkovia
7219,Polanisia
7220,Polaskia
7221,Polemannia
7222,Polemanniopsis
7223,Polemonium
7224,Polhillia
7225,Polhillides
7226,Poliomintha
7227,Pollia
7228,Pollichia
7229,Polpoda
7230,Polyachyrus
7231,Polyalthia
7232,Polyanthina
7233,Polyarrhena
7234,Polybotrya
7235,Polycalymma
7236,Polycardia
7237,Polycarena
7238,Polycarpaea
7239,Polycarpon
7240,Polyceratocarpus
7241,Polyclathra
7242,Polycnemum
7243,Polyctenium
7244,Polydora
7245,Polygala
7246,Polygaloides
7247,Polygonatum
7248,Polygonella
7249,Polygonum
7250,Polylepis
7251,Polymnia
7252,Polyphlebium
7253,Polypodium
7254,Polypogon
7255,Polypremum
7256,Polyscias
7257,Polyspatha
7258,Polysphaeria
7259,Polyspora
7260,Polystachya
7261,Polystemma
7262,Polystichopsis
7263,Polystichum
7264,Polytaenia
7265,Polytaenium
7266,Polytrias
7267,Pomaria
7268,Pomatocalpa
7269,Pomax
7270,Pombalia
7271,Pometia
7272,Pommereschea
7273,Poncirus
7274,Ponerorchis
7275,Pongamia
7276,Pongamiopsis
7277,Pontechium
7278,Pontederia
7279,Ponthieva
7280,Populina
7281,Populus
7282,Poranopsis
7283,Poranthera
7284,Poraqueiba
7285,Porlieria
7286,Porodittia
7287,Porophyllum
7288,Porpax
7289,Porphyrostachys
7290,Porroglossum
7291,Portea
7292,Porterella
7293,Portlandia
7294,Portulaca
7295,Portulacaria
7296,Posidonia
7297,Posoqueria
7298,Potalia
7299,Potamogeton
7300,Potentilla
7301,Poteridium
7302,Poterium
7303,Pothoidium
7304,Pothos
7305,Poulsenia
7306,Poupartia
7307,Pourouma
7308,Pourthiaea
7309,Pouteria
